ID Pemesanan,Status Pesanan,Kode Pesanan Affiliate,Waktu Pemesanan,Waktu Terselesaikan,Waktu Klik,Nama Toko,ID Shop,Tipe toko.,ID Barang,Nama Barange,ID Model,Tipe Produk,ID Promosi,L1 Kategori Global,L2 Kategori Global,L3 Kategori Global,Harga(Rp),Jumlah,Tipe Penawaran,Kampanye Partnerr,Nilai Pembelian(Rp),Jumlah Pengembalian Dana(Rp),Persentase Komisi Shopee pada Produk,Komisi Barang Shopee(Rp),Persentase Komisi XTRA pada Produk,Komisi XTRA Produk(Rp),Total Komisi per Produk(Rp),Komisi Shopee per Pesanan(Rp),Komisi XTRA per Pesanan(Rp),Total Komisi per Pesanan(Rp),Nama MCN Terhubung,ID Kontrak MCN,Persentase Biaya Manajemen MCN,Biaya Manajemen MCN(Rp),Persentase Pembagian Komisi Affiliate,Komisi Bersih Affiliate (Rp),Status Produk Affiliate,Catatan Produk,Tipe Pesanan,Status Pemebelian,Tag_link1,Tag_link2,Tag_link3,Tag_link4,Tag_link5,Platform
260529NQ2MKGAU,Tertunda,233746339281107,2026-05-29 16:32:21,,2026-05-28 15:15:57,Belia Cosmetic,48382819,Preferred(Non-CB),29268474426,❤ BELIA ❤ NPURE Acne Power Clear Micellar Water 100ml 300ml | Pembersih Make Up | Untuk Kulit Sensitif dan Jerawat,257092658927,Normal Product,,Perawatan & Kecantikan,Kosmetik,Pembersih Make Up,46900,1,Komisi Shopee,,42210,,1.50%,633.15,0.00%,0,633.15,1482.3,283.05,1765.35,,0,0.00%,0,100.00%,1765.35,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
260529NQ2MKGAU,Tertunda,233746339281107,2026-05-29 16:32:21,,2026-05-28 15:15:57,Belia Cosmetic,48382819,Preferred(Non-CB),1564659372,❤ BELIA ❤ 100% ORIGINAL Pensil Pencil Alis VIVA Queen Eyebrow Eye Brow Eyebrow Pencil 1.3 gram BPOM,2352197459,Normal Product,,Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,36300,1,Komisi XTRA,,32670,,1.50%,490.05,0.50%,163.35,653.4,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
260529NQ2MKGAU,Tertunda,233746339281107,2026-05-29 16:32:21,,2026-05-28 15:15:57,Belia Cosmetic,48382819,Preferred(Non-CB),26859420530,❤ BELIA ❤ PIGEON TEENS Bright Heroes Micellar Water 100ml | Micellar Water Pembersih Wajah Double Cleansing | Skincare Infused,256481987728,Normal Product,,Perawatan & Kecantikan,Kosmetik,Pembersih Make Up,26600,1,Komisi XTRA,,23940,,1.50%,359.1,0.50%,119.7,478.8,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
260529NN5VXA48,Tertunda,233744301207806,2026-05-29 15:58:21,,2026-05-26 13:58:42,SIXSPACE Official Store,1246274923,Shopee Mall(Non-CB),27353976652,SIXSPACE Sepatu Poundfit Sepatu Pantai Sepatu Yoga Sepatu Hiking Pria Wanita Sepatu Sepeda Sepatu Pilates Sepatu Tracing Sepatu ,166547346212,Normal Product,,Olahraga & Outdoor,Sepatu Olahraga,Sepatu Olahraga Lainnya,213440,1,Komisi XTRA,,174472,,1.50%,2617.08,3.00%,5234.16,7851.24,2617.08,5234.16,7851.24,,0,0.00%,0,100.00%,7851.24,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
260529NMX6WG91,Tertunda,233744043233107,2026-05-29 15:54:03,,2026-05-28 16:04:19,Vela mall,1563186862,Preferred(Non-CB),41905248659,"[2 PACK & 4 PACK] 3 PLY, 1280 SHEETS Tissue VELA GANTUNG Tissue Elegan Vela Tissu Tissue Minyak Tissue Serbaguna Tissue Mobil Wa",295442355660,Normal Product,,Perlengkapan Rumah,Perawatan Rumah,Tisu & Tisu Kertas,41900,1,Komisi XTRA,,39104,,1.50%,586.56,3.00%,1173.12,1759.68,586.56,1173.12,1759.68,,0,0.00%,0,100.00%,1759.68,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
260529NKX2UCHK,Tertunda,233742965223411,2026-05-29 15:36:06,,2026-05-28 07:58:11,Marks and Spencer OfficialShop,255178178,Shopee Mall(Non-CB),26315879471,M&S - Sweater Wanita - Ribbed Funnel Neck Jumper,168504428078,Normal Product,,Pakaian Wanita,Sweater & Cardigan,,150000,1,Komisi XTRA,,135000,,1.50%,2025,2.50%,3375,5400,3240,5400,8640,,0,0.00%,0,100.00%,8640,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
260529NKX2UCHK,Tertunda,233742965223411,2026-05-29 15:36:06,,2026-05-28 07:58:11,Marks and Spencer OfficialShop,255178178,Shopee Mall(Non-CB),29022942253,M&S - Topi Wanita - Pure Cotton Printed Bucket Hat,252425937155,Normal Product,,Aksesoris Fashion,Topi,,90000,1,Komisi XTRA,,81000,,1.50%,1215,2.50%,2025,3240,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
260529NKCM1H7Y,Tertunda,233742379274073,2026-05-29 15:26:26,,2026-05-29 15:18:06,olvist store,1465003416,Preferred(Non-CB),28175361227,Dispenser Sabun Cair 1 Tabung Dispenser Sabun Multi Type Manual Tempat Sabun Cair Terbaru ZK-18,330676481616,Normal Product,,Perlengkapan Rumah,Kamar Mandi,"Dispenser, Tempat, & Kotak Sabun",43974,2,Komisi XTRA,,74017,,1.50%,1110.255,4.00%,2960.68,4070.935,1110.255,2960.68,4070.935,,0,0.00%,0,100.00%,4070.935,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
260529NJXVBGRX,Tertunda,233741918229723,2026-05-29 15:18:38,,2026-05-28 04:42:47,Wisuda Bookstore,83574156,C2C(Non-CB),7047612010,Buku Anak Islam Suka Membaca Jilid 1 2 3 4 5 6 Murah Best Seller Harga Grosir,30673773068,Normal Product,,Buku & Majalah,Buku Bacaan,Buku Anak-Anak,2800,1,Komisi Shopee,,2800,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,WallpaperDindingVinyl,,,,,Facebook
260529NJXVBGRX,Tertunda,233741918229723,2026-05-29 15:18:38,,2026-05-28 04:42:47,Wisuda Bookstore,83574156,C2C(Non-CB),7047612010,Buku Anak Islam Suka Membaca Jilid 1 2 3 4 5 6 Murah Best Seller Harga Grosir,30673773069,Normal Product,,Buku & Majalah,Buku Bacaan,Buku Anak-Anak,3000,1,Komisi Shopee,,3000,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,WallpaperDindingVinyl,,,,,Facebook
260529NJXVBGRX,Tertunda,233741918229723,2026-05-29 15:18:38,,2026-05-28 04:42:47,Wisuda Bookstore,83574156,C2C(Non-CB),7047612010,Buku Anak Islam Suka Membaca Jilid 1 2 3 4 5 6 Murah Best Seller Harga Grosir,30673773070,Normal Product,,Buku & Majalah,Buku Bacaan,Buku Anak-Anak,4950,1,Komisi Shopee,,4950,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,WallpaperDindingVinyl,,,,,Facebook
260529NJXVBGRX,Tertunda,233741918229723,2026-05-29 15:18:38,,2026-05-28 04:42:47,Wisuda Bookstore,83574156,C2C(Non-CB),7047612010,Buku Anak Islam Suka Membaca Jilid 1 2 3 4 5 6 Murah Best Seller Harga Grosir,30673773071,Normal Product,,Buku & Majalah,Buku Bacaan,Buku Anak-Anak,2750,1,Komisi Shopee,,2750,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,WallpaperDindingVinyl,,,,,Facebook
260529NJXVBGRX,Tertunda,233741918229723,2026-05-29 15:18:38,,2026-05-28 04:42:47,Wisuda Bookstore,83574156,C2C(Non-CB),7047612010,Buku Anak Islam Suka Membaca Jilid 1 2 3 4 5 6 Murah Best Seller Harga Grosir,30673773067,Normal Product,,Buku & Majalah,Buku Bacaan,Buku Anak-Anak,4950,1,Komisi Shopee,,4950,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,WallpaperDindingVinyl,,,,,Facebook
260529NJWYSDPD,Selesai,233741888271099,2026-05-29 15:18:15,2026-05-31 14:51:14,2026-05-28 12:14:47,Faber-Castell Official Shop,42170420,Shopee Mall(Non-CB),45852464962,Alligator Pensil Menulis 2B 1box isi 12 pcs,129481598015,Normal Product,,Buku & Alat Tulis,Alat Tulis,Pensil,10000,1,Komisi XTRA,,9960,,1.50%,149.4,3.00%,298.8,448.2,149.4,298.8,448.2,,0,0.00%,0,100.00%,448.2,Selesai,,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
260529NJWYSDPC,Selesai,233741888271099,2026-05-29 15:18:15,2026-05-30 14:47:39,2026-05-28 12:14:47,arssyla_store,135070524,Preferred(Non-CB),29323264534,Alas Tabung Gas LPG / Tatakan Karpet /  Taplak,176914852758,Normal Product,,Perlengkapan Rumah,Perlengkapan Dapur,Perlengkapan Dapur Lainnya,4737,1,Komisi XTRA,,4720,,1.50%,70.8,2.50%,118,188.8,70.8,118,188.8,,0,0.00%,0,100.00%,188.8,Selesai,,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
260529NJWYSDPB,Tertunda,233741888271099,2026-05-29 15:18:15,,2026-05-28 12:14:47,QUAFF  Indonesia,1223896873,Preferred(Non-CB),28607348397,Push Eraser/Sliding Eraser / Penghapus Mekanik / Hapusan Mekanik Warna Lucu Tidak Meninggalkan Serpihan,166612667621,Normal Product,,Buku & Alat Tulis,Alat Tulis,Penghapus & Tipe X,8800,1,Komisi XTRA,,8765,,1.50%,131.475,5.00%,438.25,569.725,131.475,438.25,569.725,,0,0.00%,0,100.00%,569.725,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
260529NJWYSDPA,Tertunda,233741888271099,2026-05-29 15:18:15,,2026-05-28 12:14:47,SUKACITA'S,1296389064,Preferred(Non-CB),26662872331,Kotak Pensil Anak Sekolah 6 Ruang / Kapasitas Besar Pencil Case / 3D Anak Perempuan Lucu Besar,227540555549,Normal Product,,Buku & Alat Tulis,Perlengkapan Sekolah & Kantor,Tempat Pensil,38870,1,Komisi Shopee,,38717,,1.50%,580.755,0.00%,0,580.755,580.755,0,580.755,,0,0.00%,0,100.00%,580.755,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
260529NJJBUBTW,Tertunda,233741498261076,2026-05-29 15:11:38,,2026-05-28 09:20:15,Hijabiv,38831452,Preferred(Non-CB),11078832277,SEGI EMPAT PARIS PREMIUM FINISHING JAHIT TEPI ANTI LETOY (FREE POUCH),128385649652,Normal Product,457706586783880_0_0,Fashion Muslim,Pakaian Muslim Wanita,Hijab,21910,1,Komisi XTRA,,19410,,1.50%,291.15,2.50%,485.25,776.4,582.3,970.5,1552.8,,0,0.00%,0,100.00%,1552.8,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Websites
260529NJJBUBTW,Tertunda,233741498261076,2026-05-29 15:11:38,,2026-05-28 09:20:15,Hijabiv,38831452,Preferred(Non-CB),11078832277,SEGI EMPAT PARIS PREMIUM FINISHING JAHIT TEPI ANTI LETOY (FREE POUCH),182077109653,Normal Product,457706586783880_0_0,Fashion Muslim,Pakaian Muslim Wanita,Hijab,21910,1,Komisi XTRA,,19410,,1.50%,291.15,2.50%,485.25,776.4,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Websites
260529NJJBUBTW,Tertunda,233741498261076,2026-05-29 15:11:38,,2026-05-28 09:20:15,Hijabiv,38831452,Preferred(Non-CB),40603337979,HIJABIV Pouch Anti Air Motif Random Souvenir Gift,285277309940,Normal Product,457706586783880_0_0,Koper & Tas Travel,Aksesoris Travel,Organizer Travel,0,1,Komisi XTRA,,0,,1.50%,0,2.50%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Websites
260529NHFH0BAG,Tertunda,233740329273903,2026-05-29 14:52:16,,2026-05-23 14:54:59,Corolla Official Store,1069129432,Shopee Mall(Non-CB),40061197088,COROLLA Tiger-66 Sepatu Sneakers Wanita Sekolah Kuliah Main Outdoor Sepatu Tali Korean Style Multifungsi Ringan Biru Putih Cokla,290937235808,Normal Product,,Sepatu Wanita,Sneakers,,193882,1,Komisi XTRA,,167976,,1.50%,2519.64,4.00%,6719.04,9238.68,2519.64,6719.04,9238.68,,0,0.00%,0,100.00%,9238.68,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Rakaestethikkamar,iklan,nyamiresep,,,Others
260529NHFH0BAF,Tertunda,233740329273903,2026-05-29 14:52:16,,2026-05-23 14:54:59,Luck Wanita Official Shop,603966067,Preferred(Non-CB),22202309449,Korea Cutbray Jeans Highwaist Celana Jeans Wanita Kekinian Seksi,137764522773,Normal Product,,Pakaian Wanita,Celana Jeans,,167799,1,Komisi XTRA,,147663,,1.50%,2214.945,2.50%,3691.575,5906.52,2214.945,3691.575,5906.52,,0,0.00%,0,100.00%,5906.52,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Rakaestethikkamar,iklan,nyamiresep,,,Others
260529NHFH0BAE,Tertunda,233740329273903,2026-05-29 14:52:16,,2026-05-23 14:54:59,Ademin.Co Official Store,365845690,Shopee Mall(Non-CB),19792319844,Ademin.Co LOLY Set Piyama Wanita Kancing Rayon Reactive Premium | Setelan Baju Tidur Adem Lucu,315862244929,Normal Product,,Pakaian Wanita,Pakaian Tidur & Piyama,Piyama,93900,1,Komisi XTRA,,82632,,1.50%,1239.48,5.00%,4131.6,5371.08,2478.945,8263.15,10742.095,,0,0.00%,0,100.00%,10742.095,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Rakaestethikkamar,iklan,nyamiresep,,,Others
260529NHFH0BAE,Tertunda,233740329273903,2026-05-29 14:52:16,,2026-05-23 14:54:59,Ademin.Co Official Store,365845690,Shopee Mall(Non-CB),19792319844,Ademin.Co LOLY Set Piyama Wanita Kancing Rayon Reactive Premium | Setelan Baju Tidur Adem Lucu,395822663900,Normal Product,,Pakaian Wanita,Pakaian Tidur & Piyama,Piyama,93900,1,Komisi XTRA,,82631,,1.50%,1239.465,5.00%,4131.55,5371.015,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Rakaestethikkamar,iklan,nyamiresep,,,Others
260529NHFH0BAD,Tertunda,233740329273903,2026-05-29 14:52:16,,2026-05-23 14:54:59,Citinova Official Shop,567784291,Shopee Mall(Non-CB),12035860090,Citinova Gelas / Glass Cup Vivian 380 ml x 6 pcs,27859871089,Normal Product,,Perlengkapan Rumah,Peralatan Makan,"Cangkir, Mug, & Gelas",49700,1,Komisi XTRA,,43737,,1.50%,656.055,7.50%,3280.275,3936.33,656.055,3280.275,3936.33,,0,0.00%,0,100.00%,3936.33,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Rakaestethikkamar,iklan,nyamiresep,,,Others
260529NGMWCRR3,Tertunda,233739437294142,2026-05-29 14:37:38,,2026-05-29 14:37:12,Orisama,178179176,Preferred(Non-CB),29411563099,Keran Cabang Shower ABS / Kran Air Double Plastik Kamar Mandi Toilet WC 1/2 Inch,246614528502,Normal Product,,Perlengkapan Rumah,Alat Pertukangan & Renovasi Rumah,Bak Cuci Piring & Kran Air,29999,1,Komisi XTRA,,29999,,1.50%,449.985,9.00%,2699.91,3149.895,449.985,2699.91,3149.895,,0,0.00%,0,100.00%,3149.895,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan Produk dari Toko yang Dipromosikan,Ada,rakdapur3,,,,,Others
260529NG8DQ749,Tertunda,233739017201893,2026-05-29 14:30:18,,2026-05-23 14:42:57,Saharu.id,152165087,Preferred(Non-CB),40554625754,Sarung Tangan Paskibra Putih Polos SD SMP SMA,275392425384,Normal Product,,Fashion Bayi & Anak,Aksesoris Bayi & Anak,Sarung Tangan,6251,1,Komisi XTRA,,6251,,1.50%,93.765,2.50%,156.275,250.04,93.765,156.275,250.04,,0,0.00%,0,100.00%,250.04,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
260529NG8DQ748,Tertunda,233739017201893,2026-05-29 14:30:18,,2026-05-23 14:42:57,hz_allshop (HijabZidny),339201321,Preferred(Non-CB),21110106452,HIjabZidny- ciput ninja dalaman hijab anak ninja bahan Jersey premium,190574527421,Normal Product,,Fashion Muslim,Pakaian Muslim Anak,Pakaian Muslim Anak Perempuan,13720,1,Komisi XTRA,,13720,,1.50%,205.8,5.00%,686,891.8,411.6,1372,1783.6,,0,0.00%,0,100.00%,1783.6,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
260529NG8DQ748,Tertunda,233739017201893,2026-05-29 14:30:18,,2026-05-23 14:42:57,hz_allshop (HijabZidny),339201321,Preferred(Non-CB),21110106452,HIjabZidny- ciput ninja dalaman hijab anak ninja bahan Jersey premium,190574527416,Normal Product,,Fashion Muslim,Pakaian Muslim Anak,Pakaian Muslim Anak Perempuan,13720,1,Komisi XTRA,,13720,,1.50%,205.8,5.00%,686,891.8,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
260529NBV7N9MQ,Tertunda,233734313223473,2026-05-29 13:11:53,,2026-05-29 01:22:07,Edden ,538215853,Preferred(Non-CB),26184373716,Edden Gelas Takar Kopi 100ml Double Mouth Measuring Cup,258255799005,Normal Product,,Perlengkapan Rumah,Perlengkapan Dapur,"Peralatan Teh, Kopi, & Bartending",14900,1,Komisi XTRA,,14900,,1.50%,223.5,0.50%,74.5,298,463.5,154.5,618,,0,0.00%,0,100.00%,618,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Facebook
260529NBV7N9MQ,Tertunda,233734313223473,2026-05-29 13:11:53,,2026-05-29 01:22:07,Edden ,538215853,Preferred(Non-CB),27119435040,Edden Tas Bekal Makanan Karakter  Lunch Cooler Bag Tahan Panas Tas Tempat Makan Pendingin Portabel ,119337447443,Normal Product,,Ibu & Bayi,Perlengkapan Makan Bayi,Peralatan Makan,16000,1,Komisi XTRA,,16000,,1.50%,240,0.50%,80,320,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Facebook
260529NBSC3NBK,Tertunda,233734217221215,2026-05-29 13:10:18,,2026-05-27 19:59:03,CK_Shoop,869310424,Preferred(Non-CB),26888692553,Kaos Wanita Oval Lengan Panjang Size M L XL XXL XXXL Premium / T-SHIRT Wanita CK-Original,275721025768,Normal Product,,Pakaian Wanita,Atasan,Kaos,64349,1,Komisi XTRA,,57576,,1.50%,863.64,2.00%,1151.52,2015.16,6111.585,8148.78,14260.365,,0,0.00%,0,100.00%,14260.365,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Facebook
260529NBSC3NBK,Tertunda,233734217221215,2026-05-29 13:10:18,,2026-05-27 19:59:03,CK_Shoop,869310424,Preferred(Non-CB),26888692553,Kaos Wanita Oval Lengan Panjang Size M L XL XXL XXXL Premium / T-SHIRT Wanita CK-Original,275721025769,Normal Product,,Pakaian Wanita,Atasan,Kaos,64349,1,Komisi XTRA,,57573,,1.50%,863.595,2.00%,1151.46,2015.055,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Facebook
260529NBSC3NBK,Tertunda,233734217221215,2026-05-29 13:10:18,,2026-05-27 19:59:03,CK_Shoop,869310424,Preferred(Non-CB),26888692553,Kaos Wanita Oval Lengan Panjang Size M L XL XXL XXXL Premium / T-SHIRT Wanita CK-Original,275721025771,Normal Product,,Pakaian Wanita,Atasan,Kaos,65339,3,Komisi XTRA,,175374,,1.50%,2630.61,2.00%,3507.48,6138.09,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Facebook
260529NBSC3NBK,Tertunda,233734217221215,2026-05-29 13:10:18,,2026-05-27 19:59:03,CK_Shoop,869310424,Preferred(Non-CB),26888692553,Kaos Wanita Oval Lengan Panjang Size M L XL XXL XXXL Premium / T-SHIRT Wanita CK-Original,275721025772,Normal Product,,Pakaian Wanita,Atasan,Kaos,65339,2,Komisi XTRA,,116916,,1.50%,1753.74,2.00%,2338.32,4092.06,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Facebook
260529NABBPD0P,Tertunda,233732674299653,2026-05-29 12:44:55,,2026-05-29 11:26:58,MIA LIFE,1697646326,Preferred(Non-CB),50157801964,MIA LIFE 2PCS Sport Bra Tanpa Kawat Sport Bh Gym Bra Sport Bra Olahraga Wanita Yoga dan Sehari hari 2021,320693134825,Normal Product,,Olahraga & Outdoor,Pakaian Olahraga & Aktivitas Outdoor,Sports Bra,36999,1,Komisi XTRA,,26499,,1.50%,397.485,3.50%,927.465,1324.95,397.485,927.465,1324.95,,0,0.00%,0,100.00%,1324.95,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Websites
260529N8SDA1X4,Tertunda,233730997267490,2026-05-29 12:16:38,,2026-05-29 09:41:37,selerafood.official,354219241,C2C(Non-CB),7268971678,Selera1 Barbeque Spicy Sauce - Saus Pedas BBQ Selerafood 500 gr/pack,23164618042,Normal Product,,Makanan & Minuman,Kebutuhan Memasak,Bumbu Masak,18500,1,Komisi XTRA,,18500,,0.00%,0,2.50%,462.5,462.5,0,462.5,462.5,,0,0.00%,0,100.00%,462.5,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Facebook
260529N822J1PA,Tertunda,233730214237349,2026-05-29 12:03:34,,2026-05-28 13:45:01,AZICSCRAF,475637387,Preferred(Non-CB),14897080834,Paris Voal Premium I Paris Premium Lc Segiempat Tegak Dan Tidak Licin,204146789926,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Hijab,28999,3,Komisi XTRA,,77988,,1.50%,1169.82,3.00%,2339.64,3509.46,1169.82,2339.64,3509.46,,0,0.00%,0,100.00%,3509.46,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Facebook
260529N7VUN26J,Tertunda,233730039220108,2026-05-29 12:00:39,,2026-05-28 09:57:53,[  Toserba SIERRA  ],4363412,Preferred(Non-CB),1974207151,Panci Presto VICENZA 3 Liter V303 Pressure Cooker (18cm),112512255010,Normal Product,,Elektronik,Perangkat Dapur,Panci Presto,255231,1,Komisi Shopee,,250126,,0.50%,1250.63,0.00%,0,1250.63,1250.63,0,1250.63,,0,0.00%,0,100.00%,1250.63,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
260529N7AM18CP,Tertunda,233729427252173,2026-05-29 11:50:28,,2026-05-28 13:03:08,Hersa_Store28,100788793,Preferred(Non-CB),28278077229,PAKET TERMURAH !!  ( 3 PASANG DAN 6 PASANG ) KAOS KAKI JEMPOL WANITA MUSLIMAH CREAM TELAPAK HITAM,252771913460,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Aksesoris,14409,1,Komisi XTRA,,14409,,1.50%,216.135,5.00%,720.45,936.585,216.135,720.45,936.585,,0,0.00%,0,100.00%,936.585,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Facebook
