ID Pemesanan,Status Pesanan,Kode Pesanan Affiliate,Waktu Pemesanan,Waktu Terselesaikan,Waktu Klik,Nama Toko,ID Shop,Tipe toko.,ID Barang,Nama Barange,ID Model,Tipe Produk,ID Promosi,L1 Kategori Global,L2 Kategori Global,L3 Kategori Global,Harga(Rp),Jumlah,Tipe Penawaran,Kampanye Partnerr,Nilai Pembelian(Rp),Jumlah Pengembalian Dana(Rp),Persentase Komisi Shopee pada Produk,Komisi Barang Shopee(Rp),Persentase Komisi XTRA pada Produk,Komisi XTRA Produk(Rp),Total Komisi per Produk(Rp),Komisi Shopee per Pesanan(Rp),Komisi XTRA per Pesanan(Rp),Total Komisi per Pesanan(Rp),Nama MCN Terhubung,ID Kontrak MCN,Persentase Biaya Manajemen MCN,Biaya Manajemen MCN(Rp),Persentase Pembagian Komisi Affiliate,Komisi Bersih Affiliate (Rp),Status Produk Affiliate,Catatan Produk,Tipe Pesanan,Status Pemebelian,Tag_link1,Tag_link2,Tag_link3,Tag_link4,Tag_link5,Platform
26060485XE8BC0,Tertunda,234281268202669,2026-06-04 21:07:49,,2026-06-04 18:29:50,Pusat Rajut Jakarta,239465328,Preferred(Non-CB),25063560531,RAJUT SALE 10RIBU,290022800450,Normal Product,,Pakaian Wanita,Sweater & Cardigan,,64000,1,Komisi Shopee,,51200,,1.50%,768,0.00%,0,768,768,0,768,,0,0.00%,0,100.00%,768,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
26060485HUVK09,Tertunda,234280846283619,2026-06-04 21:00:48,,2026-06-03 11:09:44,Nono_Parfume,1645765836,C2C(Non-CB),46560452706,PARFUM ROLL ON NON ALKOHOL 7ML WANGI TAHAN LAMA,410915450986,Normal Product,,Perawatan & Kecantikan,Parfum & Wewangian,,1777,7,Komisi XTRA,,12389,,0.00%,0,4.50%,557.505,557.505,0,557.505,557.505,,0,0.00%,0,100.00%,557.505,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,setelangajahthaialand,,,,,Facebook
26060484S92W7K,Tertunda,234280021265867,2026-06-04 20:47:02,,2026-05-31 14:13:05,Kain Rayon Solo,1326053091,C2C(Non-CB),28687521289,KAIN PANTAI BALI / SARUNG PANTAI MOTIF BUNGA KECIL [RUMBAI]  BAHAN RAYON ADEM,224638035159,Normal Product,,Pakaian Wanita,Kain,Kain Lainnya,26000,1,Komisi XTRA,,26000,,0.00%,0,3.00%,780,780,0,780,780,,0,0.00%,0,100.00%,780,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Others
26060484S92W7J,Tertunda,234280021265867,2026-06-04 20:47:02,,2026-05-31 14:13:05, yukshoping,206351392,C2C(Non-CB),17492264041,YUKSHOPING Tutup Gelas Silikon Tutupan Cangkir Karakter Lucu Mug Cover R872,108556392796,Normal Product,,Perlengkapan Rumah,Peralatan Makan,"Cangkir, Mug, & Gelas",4652,1,Komisi XTRA,,4120,,0.00%,0,0.50%,20.6,20.6,0,95.605,95.605,,0,0.00%,0,100.00%,95.605,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Others
26060484S92W7J,Tertunda,234280021265867,2026-06-04 20:47:02,,2026-05-31 14:13:05, yukshoping,206351392,C2C(Non-CB),17492264041,YUKSHOPING Tutup Gelas Silikon Tutupan Cangkir Karakter Lucu Mug Cover R872,257386132196,Normal Product,,Perlengkapan Rumah,Peralatan Makan,"Cangkir, Mug, & Gelas",4652,1,Komisi XTRA,,4119,,0.00%,0,0.50%,20.595,20.595,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Others
26060484S92W7J,Tertunda,234280021265867,2026-06-04 20:47:02,,2026-05-31 14:13:05, yukshoping,206351392,C2C(Non-CB),19755357822,YUKSHOPING Cetakan Es Batu Silikon 6 Cube Jumbo R823,230033173315,Normal Product,,Perlengkapan Rumah,Perlengkapan Dapur,Perlengkapan Dapur Lainnya,5441,2,Komisi XTRA,,10882,,0.00%,0,0.50%,54.41,54.41,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Others
26060484Q6AB2D,Tertunda,234279951253085,2026-06-04 20:45:52,,2026-06-04 19:33:47,SUMIKKO,1114802840,Preferred(Non-CB),19295803685,Sumikko Pants Tape Popok Bayi Perekat M50/L50/XL50/XXL50/XXXL50,240081992002,Normal Product,,Ibu & Bayi,Popok & Pispot,Popok Sekali Pakai,96900,2,Komisi Shopee,,152546,,1.50%,2288.19,0.00%,0,2288.19,2288.19,0,2288.19,,0,0.00%,0,100.00%,2288.19,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
26060484NTDEND,Tertunda,234279905220031,2026-06-04 20:45:05,,2026-06-04 06:06:37,Donmi Dekorasi,1521991791,Preferred(Non-CB),28286159212,Donmi - ISI 10 PCS !!! Wallpaper Dinding 3D Foam Mini Motif Batu Bata 70cm X 77 cm Tebal 3mm Kertas Sticker,275471089977,Normal Product,,Perlengkapan Rumah,Dekorasi,Wallpaper & Stiker Dinding,79900,2,Komisi Shopee,,140624,,1.50%,2109.36,0.00%,0,2109.36,2109.36,0,2109.36,,0,0.00%,0,100.00%,2109.36,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,organizerpullout,,,,,Others
26060484KC76HA,Tertunda,234279823225317,2026-06-04 20:43:43,,2026-06-03 12:13:28,baper_shopp,12621833,Preferred(Non-CB),29085393666,Nuby Shirt | Atasan Polos Wanita,234200935393,Normal Product,,Pakaian Wanita,Atasan,Kemeja & Blouse,146999,1,Komisi XTRA,,117598,,1.50%,1763.97,1.50%,1763.97,3527.94,1763.97,1763.97,3527.94,,0,0.00%,0,100.00%,3527.94,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,setelanbajukaosmihugajah,,,,,Facebook
26060484KC76H9,Tertunda,234279823225317,2026-06-04 20:43:43,,2026-06-03 12:13:28,Strapester Official Store,188668559,Shopee Mall(Non-CB),26188096952,STRAPESTER - Kaos Anak Premium 1-12 Tahun | 100% Katun Tebal 24s | Baju Anak Laki Laki Perempuan BN1,198576050994,Normal Product,,Fashion Bayi & Anak,Pakaian Anak Laki-Laki,Atasan,54900,1,Komisi XTRA,,49900,,1.50%,748.5,5.00%,2495,3243.5,2245.5,7485,9730.5,,0,0.00%,0,100.00%,9730.5,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,setelanbajukaosmihugajah,,,,,Facebook
26060484KC76H9,Tertunda,234279823225317,2026-06-04 20:43:43,,2026-06-03 12:13:28,Strapester Official Store,188668559,Shopee Mall(Non-CB),41229963919,STRAPESTER - Kaos Anak Premium 1-12 Tahun | 100% Katun Tebal 24s | Baju Anak Laki Laki Perempuan 1AK,297527903832,Normal Product,,Fashion Bayi & Anak,Pakaian Anak Perempuan,Atasan,54900,1,Komisi XTRA,,49900,,1.50%,748.5,5.00%,2495,3243.5,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,setelanbajukaosmihugajah,,,,,Facebook
26060484KC76H9,Tertunda,234279823225317,2026-06-04 20:43:43,,2026-06-03 12:13:28,Strapester Official Store,188668559,Shopee Mall(Non-CB),55302409478,STRAPESTER - Kaos Anak Premium 1-12 Tahun | 100% Katun Tebal 24s | Baju Anak Laki Laki Perempuan CR2,405234713270,Normal Product,,Fashion Bayi & Anak,Pakaian Anak Laki-Laki,Atasan,54900,1,Komisi XTRA,,49900,,1.50%,748.5,5.00%,2495,3243.5,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,setelanbajukaosmihugajah,,,,,Facebook
26060484KC76H8,Tertunda,234279823225317,2026-06-04 20:43:43,,2026-06-03 12:13:28,ByLivia,41283347,Preferred(Non-CB),24971421293,Ld120cm | Aurora Kemeja Katun Bordir,217861741927,Normal Product,,Pakaian Wanita,Atasan,Kemeja & Blouse,148500,1,Komisi XTRA,,118799,,1.50%,1781.985,3.00%,3563.97,5345.955,1781.985,3563.97,5345.955,,0,0.00%,0,100.00%,5345.955,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,setelanbajukaosmihugajah,,,,,Facebook
26060484KC76H7,Tertunda,234279823225317,2026-06-04 20:43:43,,2026-06-03 12:13:28,Kidoremi Indonesia,309742328,Preferred(Non-CB),15167994359,Kidoremi Basic Short Pants Anak - Celana Pendek Anak Polos Laki-Laki 1-5 Tahun,143396153671,Normal Product,,Fashion Bayi & Anak,Pakaian Anak Laki-Laki,Bawahan,44073,1,Komisi XTRA,,35260,,1.50%,528.9,5.00%,1763,2291.9,528.9,1763,2291.9,,0,0.00%,0,100.00%,2291.9,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,setelanbajukaosmihugajah,,,,,Facebook
26060484GW1Y84,Tertunda,234279740216853,2026-06-04 20:42:20,,2026-06-04 18:05:38,Dinasty_books,588751116,Preferred(Non-CB),16187393240,PAKET 6 BUKU ANAK TK PAUD/BELAJAR MENULIS ANGKA/BUKU AKTIVITAS PERTAMAKU(PAH),247193426857,Normal Product,,Buku & Majalah,Buku Bacaan,Buku Anak-Anak,23909,1,Komisi XTRA,,23909,,1.50%,358.635,1.00%,239.09,597.725,358.635,239.09,597.725,,0,0.00%,0,100.00%,597.725,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
26060484AGYP5F,Tertunda,234279526236061,2026-06-04 20:38:46,,2026-05-31 13:04:36,Khong Guan Mart Official Store,341972392,Shopee Mall(Non-CB),9864992501,NISSIN Gabin Biscuit Milk Pack 140 Gram,55859564574,Normal Product,,Makanan & Minuman,Makanan Ringan,"Biskuit, Kue, & Wafer",9300,1,Komisi Shopee,,8370,,1.50%,125.55,0.00%,0,125.55,1379.295,0,1379.295,,0,0.00%,0,100.00%,1379.295,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
26060484AGYP5F,Tertunda,234279526236061,2026-06-04 20:38:46,,2026-05-31 13:04:36,Khong Guan Mart Official Store,341972392,Shopee Mall(Non-CB),11710206822,NISSIN Lemonia Coconut Renceng 18 Gr X 10,110561105168,Normal Product,,Makanan & Minuman,Makanan Ringan,"Biskuit, Kue, & Wafer",12200,1,Komisi Shopee,,10980,,1.50%,164.7,0.00%,0,164.7,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
26060484AGYP5F,Tertunda,234279526236061,2026-06-04 20:38:46,,2026-05-31 13:04:36,Khong Guan Mart Official Store,341972392,Shopee Mall(Non-CB),13569287033,KHONG GUAN Saltcheese Combociz  Renceng 17Gr X 10,133653169447,Normal Product,,Makanan & Minuman,Makanan Ringan,"Biskuit, Kue, & Wafer",12200,1,Komisi Shopee,,10980,,1.50%,164.7,0.00%,0,164.7,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
26060484AGYP5F,Tertunda,234279526236061,2026-06-04 20:38:46,,2026-05-31 13:04:36,Khong Guan Mart Official Store,341972392,Shopee Mall(Non-CB),27810293045,KHONG GUAN Saltcheese Sweet & Spicy 200 Gram,157450542403,Normal Product,,Makanan & Minuman,Makanan Ringan,"Biskuit, Kue, & Wafer",12700,1,Komisi Shopee,,11430,,1.50%,171.45,0.00%,0,171.45,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
26060484AGYP5F,Tertunda,234279526236061,2026-06-04 20:38:46,,2026-05-31 13:04:36,Khong Guan Mart Official Store,341972392,Shopee Mall(Non-CB),29075353549,MONDE Pie Bis Rasa Kacang Almond 190 gram,195768808917,Normal Product,,Makanan & Minuman,Makanan Ringan,"Biskuit, Kue, & Wafer",11250,1,Komisi Shopee,,10125,,1.50%,151.875,0.00%,0,151.875,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
26060484AGYP5F,Tertunda,234279526236061,2026-06-04 20:38:46,,2026-05-31 13:04:36,Khong Guan Mart Official Store,341972392,Shopee Mall(Non-CB),43252161233,SERENA Shortcake Tiramisu Pack 225 Gram,227839549229,Normal Product,,Makanan & Minuman,Makanan Ringan,"Biskuit, Kue, & Wafer",15500,1,Komisi Shopee,,13950,,1.50%,209.25,0.00%,0,209.25,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
26060484AGYP5F,Tertunda,234279526236061,2026-06-04 20:38:46,,2026-05-31 13:04:36,Khong Guan Mart Official Store,341972392,Shopee Mall(Non-CB),5591326006,KHONG GUAN Superco Lemon Pack 138 Gram,82642579165,Normal Product,,Makanan & Minuman,Makanan Ringan,"Biskuit, Kue, & Wafer",9720,1,Komisi Shopee,,8748,,1.50%,131.22,0.00%,0,131.22,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
26060484AGYP5F,Tertunda,234279526236061,2026-06-04 20:38:46,,2026-05-31 13:04:36,Khong Guan Mart Official Store,341972392,Shopee Mall(Non-CB),6591325670,NISSIN Finger Cheese Pack 250 Gram,82642423614,Normal Product,,Makanan & Minuman,Makanan Ringan,"Biskuit, Kue, & Wafer",19300,1,Komisi Shopee,,17370,,1.50%,260.55,0.00%,0,260.55,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
26060483QU2EFF,Tertunda,234278899276882,2026-06-04 20:28:26,,2026-05-31 14:29:29,Kazumiabra,274907928,Preferred(Non-CB),29705002302,Tas oleh-oleh umroh dan haji T35x25x8cm lipat samping (12pcs),295202398092,Normal Product,,Buku & Alat Tulis,Pembungkus Kado & Kemasan,Tas Kado,24089,5,Komisi XTRA,,108400,,1.50%,1626,4.00%,4336,5962,1626,4336,5962,,0,0.00%,0,100.00%,5962,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Websites
26060483N66FEX,Tertunda,234278810271923,2026-06-04 20:26:58,,2026-06-03 19:59:52,Bobox collection,383685781,Preferred(Non-CB),26470091603,BOBOX Paket Hemat Isi 3pcs Celana Legging Pendek 7/8 Wanita Dewasa Legging Polos Bahan Spandex Adem Lembut,395500082562,Normal Product,,Pakaian Wanita,Celana Panjang & Legging,Legging & Tregging,40000,1,Komisi XTRA,,34467,,1.50%,517.005,3.50%,1206.345,1723.35,517.005,1206.345,1723.35,,0,0.00%,0,100.00%,1723.35,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,setelanbajukaosmihugajah,,,,,Facebook
26060482MQMH64,Tertunda,234277721262665,2026-06-04 20:08:41,,2026-06-04 18:37:02,KOBEL JAYA SHOP,38918216,C2C(Non-CB),51904607091,Sosis Single Mabell Siap Makan All Varian,360428943915,Normal Product,,Makanan & Minuman,Makanan Segar & Beku,Daging & Seafood Beku,66500,2,Komisi XTRA,,119700,,0.00%,0,1.00%,1197,1197,0,1197,1197,,0,0.00%,0,100.00%,1197,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,organizerpullout,,,,,Facebook
26060482M2MNMH,Tertunda,234277699257116,2026-06-04 20:08:19,,2026-05-29 22:30:48,Ackermann Official Store,870590641,Shopee Mall(Non-CB),24922283214,Ackermann - Celana Jeans Denim Pria Celana Panjang Slimfit Light Blue 100cm Premium,222912823802,Normal Product,,Pakaian Pria,Celana Panjang Jeans,,153500,1,Komisi XTRA,,94734,,1.50%,1421.01,5.00%,4736.7,6157.71,1421.01,4736.7,6157.71,,0,0.00%,0,100.00%,6157.71,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,organizerpullout,,,,,Websites
26060482J4P1US,Tertunda,234277634286007,2026-06-04 20:07:16,,2026-06-04 19:03:02,ZELINCO.ID,729702829,Preferred(Non-CB),24289649370,100RIBU DAPAT 3 PCS!!! Celana Pendek Pria Polos Non strcht,89071873192,Normal Product,,Pakaian Pria,Celana Pendek,,125000,1,Komisi XTRA,,110000,,1.50%,1650,5.00%,5500,7150,1650,5500,7150,,0,0.00%,0,100.00%,7150,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,organizerpullout,,,,,Facebook
26060482C32DK7,Tertunda,234277431263101,2026-06-04 20:03:51,,2026-06-04 17:06:40,Mama Matteo,220253513,Preferred(Non-CB),47756590813,CUSSONS Baby Hair & Body Wash Pouch 200ml Botol 200ml [100ml + 100ml] / Shampoo Sabun Mandi Cair Body Wash Shampo Bayi Anak Cuss,307425036543,Normal Product,,Ibu & Bayi,Perlengkapan Mandi,Perawatan Rambut & Sabun Mandi,10990,1,Komisi XTRA,,10990,,1.50%,164.85,0.50%,54.95,219.8,434.7,144.9,579.6,,0,0.00%,0,100.00%,579.6,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
26060482C32DK7,Tertunda,234277431263101,2026-06-04 20:03:51,,2026-06-04 17:06:40,Mama Matteo,220253513,Preferred(Non-CB),51656566504,CUSSONS Baby Hair Lotion 100ml [50ml + 50ml] / Minyak Losion Vitamin Rambut Bayi Anak Cusson BANDUNG,330589629147,Normal Product,,Ibu & Bayi,Perlengkapan Mandi,Perawatan Rambut & Sabun Mandi,17990,1,Komisi XTRA,,17990,,1.50%,269.85,0.50%,89.95,359.8,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
26060482C32DK6,Tertunda,234277431263101,2026-06-04 20:03:51,,2026-06-04 17:06:40,misley misley,46562514,Preferred(Non-CB),25871418268,"MISLEY - GOUTE Goublush - All in One Cream Blush for Blush On, Eye Shadow & Color Corrector - Blendable l High-Pigmented l Light",158568904367,Normal Product,,Perawatan & Kecantikan,Kosmetik,Kosmetik Wajah,12900,1,Komisi Shopee,,12900,,1.50%,193.5,0.00%,0,193.5,193.5,0,193.5,,0,0.00%,0,100.00%,193.5,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
26060482C32DK5,Tertunda,234277431263101,2026-06-04 20:03:51,,2026-06-04 17:06:40,Cilubaa Grosir,241623354,Preferred(Non-CB),21284706612,CBD Professional Keratin Pro Daily Use Hair Mask 500gr || Keratin Shampoo  250ml || Keratin Conditioner 250ml || Vitamin Spray,232081756775,Normal Product,,Perawatan & Kecantikan,Perawatan Rambut,Treatment Rambut,42599,1,Komisi XTRA,,36988,,1.50%,554.82,5.00%,1849.4,2404.22,1597.005,4023.71,5620.715,,0,0.00%,0,100.00%,5620.715,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
26060482C32DK5,Tertunda,234277431263101,2026-06-04 20:03:51,,2026-06-04 17:06:40,Cilubaa Grosir,241623354,Preferred(Non-CB),21284706612,CBD Professional Keratin Pro Daily Use Hair Mask 500gr || Keratin Shampoo  250ml || Keratin Conditioner 250ml || Vitamin Spray,232081756779,Normal Product,,Perawatan & Kecantikan,Perawatan Rambut,Treatment Rambut,42599,1,Komisi XTRA,,36988,,1.50%,554.82,5.00%,1849.4,2404.22,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
26060482C32DK5,Tertunda,234277431263101,2026-06-04 20:03:51,,2026-06-04 17:06:40,Cilubaa Grosir,241623354,Preferred(Non-CB),25551608585,MY BABY Minyak Telon Plus Eucalyptus | Lavender 60ml 90ml 150ml || Minyak Telon Plus Bayi Anti Nyamuk Tahan Lama 8 Jam,148437352884,Normal Product,,Ibu & Bayi,Kesehatan Bayi,Perawatan Kulit Bayi,36099,1,Komisi XTRA,,32491,,1.50%,487.365,1.00%,324.91,812.275,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
26060482BRHC34,Tertunda,234277420220475,2026-06-04 20:03:40,,2026-06-04 18:01:30,Edden ,538215853,Preferred(Non-CB),23942444793,Edden 200pcs Cotton bud spiral Cotton swabs Cotton buds berujung ganda,88708148466,Normal Product,,Perawatan & Kecantikan,Alat Kecantikan,Aksesoris Make Up,11100,1,Komisi XTRA,,11100,,1.50%,166.5,0.50%,55.5,222,784.5,261.5,1046,,0,0.00%,0,100.00%,1046,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Others
26060482BRHC34,Tertunda,234277420220475,2026-06-04 20:03:40,,2026-06-04 18:01:30,Edden ,538215853,Preferred(Non-CB),41367556901,Edden Sepatu Prewalker Bayi Kaos Kaki Skidder Bayi Katun Lembut Baby Socks Shoes,287481955885,Normal Product,,Fashion Bayi & Anak,Sepatu Bayi,,20600,1,Komisi XTRA,,20600,,1.50%,309,0.50%,103,412,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Others
26060482BRHC34,Tertunda,234277420220475,2026-06-04 20:03:40,,2026-06-04 18:01:30,Edden ,538215853,Preferred(Non-CB),41367556901,Edden Sepatu Prewalker Bayi Kaos Kaki Skidder Bayi Katun Lembut Baby Socks Shoes,287481955888,Normal Product,,Fashion Bayi & Anak,Sepatu Bayi,,20600,1,Komisi XTRA,,20600,,1.50%,309,0.50%,103,412,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Others
26060481V6PXEN,Tertunda,234276898211633,2026-06-04 19:54:58,,2026-06-04 17:09:06,MossWood Official Store,1607160214,Shopee Mall(Non-CB),51756424106,MossWood Ortho O1 Kasur Sistem Pegas Cerdas 5 Zona busa spons Pocket Spring 30cm lantai matras anti lembab Free bantal,390579680726,Normal Product,,Perlengkapan Rumah,Kamar Tidur,Matras,2199000,1,Komisi XTRA,,2022763,,1.50%,6877,5.00%,101138.15,108015.15,10000,101138.15,111138.15,,0,0.00%,0,100.00%,111138.15,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
26060481V6PXEN,Tertunda,234276898211633,2026-06-04 19:54:58,,2026-06-04 17:09:06,MossWood Official Store,1607160214,Shopee Mall(Non-CB),49502541466,Mosswood Sleep S1 Springbed 20cm Kasur Busa Pegas Anti Goyang Tahan Lama Bonus Bantal Gratis Ongkir 90x200cm,292224388245,Normal Product,,Perlengkapan Rumah,Kamar Tidur,Matras,999000,1,Komisi Shopee,,918937,,1.50%,3123,0.00%,0,3123,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
26060481KRUN3X,Tertunda,234276615254783,2026-06-04 19:50:16,,2026-06-04 17:38:25,rosyid jaya mandiri,1747973724,Preferred(Non-CB),52056310389,JERUK LEMON KALIFORNIA LOKAL 1KG FRESH BESAR LANGSUNG PETIK DARI KEBUN SENDIRI,335570384582,Normal Product,,Makanan & Minuman,Makanan Segar & Beku,Buah-buahan,15500,1,Komisi Shopee,,15500,,1.50%,232.5,0.00%,0,232.5,232.5,0,232.5,,0,0.00%,0,100.00%,232.5,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,organizerpullout,,,,,Facebook
26060480U38B4Y,Tertunda,234275788291658,2026-06-04 19:36:50,,2026-06-04 19:07:03,Grey jack Official Shop,145745630,Shopee Mall(Non-CB),19326481933,Grey Jack Kacamata Anak Bisa Di Lipat Antiradiasi Blueray Photocromic Anti UV 3IN1  TR90+Silicon Terbaru Fashion Anak Laki-laki ,193309672085,Normal Product,,Fashion Bayi & Anak,Aksesoris Bayi & Anak,Kacamata,97681,1,Komisi XTRA,,92796,,1.50%,1391.94,0.50%,463.98,1855.92,1391.94,463.98,1855.92,,0,0.00%,0,100.00%,1855.92,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
